MSHA_ID,Average_Employees,Company_Type,Labor_Hours,Mine_Basin,Mine_County,Mine_Name,Mine_State,Mine_Status,Mine_Type,Operating_Company,Operating_Company_Address,Operation_Type,Production_short_tons,Union_Code,Year
1517834,97.0,Independent Producer Operator,241219.0,Appalachia Central,Magoffin,F-9 Prater Branch,Kentucky (East),Active,Surface,Frasure Creek Mining Llc,"1500 North Big Run Road, Ashland, KY 41102",Mine only,1252513.0,,2009
1518947,32.0,Independent Producer Operator,76855.0,Appalachia Central,Magoffin,Bull Creek Mine,Kentucky (East),"Active, men working, not producing",Surface,Locust Grove Inc,"P.O. Box 958, Hazard, KY 41702",Mine only,367279.0,,2009
1519109,41.0,Independent Producer Operator,48818.0,Appalachia Central,Magoffin,Bee Tree Surface,Kentucky (East),Active,Surface,"Licking River Mining, Llc","993 New Highway 172, West Liberty, KY 41472",Mine only,128224.0,,2009
1519146,36.0,Independent Producer Operator,74913.0,Appalachia Central,Magoffin,Diablo West Surface,Kentucky (East),Active,Surface,Licking River Mining Llc,"993 New Highway 172, P.O. Box, West Liberty, KY 41472",Mine only,193685.0,,2009
1519200,13.0,Independent Producer Operator,23672.0,Appalachia Central,Magoffin,No 1,Kentucky (East),Temporarily closed,Surface,Luvanna Coal Company Llc,"P.O. Box 1675, Ashland, VA 23005",Mine only,54083.0,,2009
1519218,40.0,Independent Producer Operator,64674.0,Appalachia Central,Magoffin,Grape Creek No. 1,Kentucky (East),Active,Surface,Xcell Energy & Coal Co; Llc,"235 College Street, Paintsville, KY 41240",Mine only,93314.0,,2009
1519219,27.0,Independent Producer Operator,43671.0,Appalachia Central,Magoffin,Town Flats Surface,Kentucky (East),"Active, men working, not producing",Surface,"Licking River Mining, Llc","P.O. Box 687, West Liberty, KY 41472",Mine only,128262.0,,2009
1519256,25.0,Independent Producer Operator,41887.0,Appalachia Central,Magoffin,#11,Kentucky (East),"Active, men working, not producing",Underground,"Durbin Coal, Inc.","P.O. Box 249, Stanville, KY 41659",Mine only,56446.0,,2009
1519288,56.0,Independent Producer Operator,137097.0,Appalachia Central,Magoffin,Clear River Resources Llc,Kentucky (East),Active,Surface,Frasure Creek Mining Llc,"4978 Teays Valley Road, Scott Depot, WV 25560",Mine only,630821.0,,2009
1519415,3.0,Independent Producer Operator,12.0,Appalachia Central,Magoffin,White Oak Surface No 1 Mine,Kentucky (East),Temporarily closed,Surface,Blackwater Coal Inc,"P.O. Box 4217, Winchester, KY 40392",Mine only,98.0,,2009
